2673373	2.193694838	-1.768377484	0.7854736
2673393	2.193419922	-1.768496826	0.785460266
2673413	2.193675982	-1.768383552	0.78541016
2673433	2.193647159	-1.768350234	0.785401633
2673453	2.193664581	-1.768400925	0.785387528
2673473	2.193872731	-1.768336698	0.784966036
2673493	2.193705322	-1.768199829	0.785386414
2673513	2.193684901	-1.768340354	0.785502351
2673533	2.193620649	-1.768375568	0.785432075
2673553	2.193739228	-1.768315964	0.785285187
2673573	2.193588638	-1.768455509	0.785171282
2673593	2.193628174	-1.768430176	0.785463806
2673613	2.193616369	-1.768465382	0.785302512
2673633	2.193828757	-1.768345596	0.785149396
2673653	2.193617737	-1.768412918	0.785382873
2673673	2.193688046	-1.768342788	0.785446881
2673693	2.193533691	-1.768466064	0.78544635
2673713	2.193782672	-1.768422615	0.78515775
2673733	2.193649745	-1.768355146	0.785389533
2673753	2.193622009	-1.768443512	0.78533168
2673773	2.193529914	-1.768389885	0.785478171
2673793	2.193578125	-1.768296753	0.785597595
2673813	2.193617159	-1.768369959	0.785407959
2673833	2.193752485	-1.768392463	0.78531847
2673853	2.193928284	-1.76842807	0.78506559
2673873	2.193614875	-1.768450181	0.785165384
2673893	2.19370166	-1.768451782	0.785339172
2673913	2.193535084	-1.768439209	0.785389706
2673933	2.193754078	-1.768457412	0.785273262
2673953	2.193808777	-1.768402131	0.785318634
2673973	2.193619255	-1.768410235	0.785426819
2673993	2.19363501	-1.768305054	0.785444031
2674013	2.193640611	-1.768429529	0.785240267
2674033	2.193617518	-1.768452069	0.785354514
2674053	2.193592987	-1.768462921	0.785371498
2674073	2.193629567	-1.768435051	0.785344378
2674093	2.193558594	-1.768527466	0.785305664
2674113	2.193711412	-1.76836308	0.785465688
2674133	2.193614645	-1.768342787	0.785486784
2674153	2.193595276	-1.768432922	0.785376907
2674173	2.193900922	-1.768411147	0.785115769
2674193	2.193587646	-1.768313232	0.785467407
2674213	2.193608485	-1.768388047	0.785438976
2674233	2.193575971	-1.768542976	0.78536695
2674253	2.193569733	-1.76841806	0.785341065
2674273	2.193640553	-1.76848431	0.785224983
2674293	2.193556396	-1.76844873	0.785426758
2674313	2.193536161	-1.768368014	0.785561793
2674333	2.19365421	-1.768366829	0.785453484
2674353	2.193757477	-1.768440125	0.78507383
2674373	2.193720861	-1.768348877	0.785405916
2674393	2.193536133	-1.768467896	0.785360901
2674413	2.193590289	-1.768376559	0.785417534
2674433	2.193593563	-1.768410637	0.785504595
2674453	2.193613068	-1.76843103	0.785345963
2674473	2.193515539	-1.768435324	0.785434183
2674493	2.193582275	-1.768336792	0.78532373
2674513	2.193612405	-1.768346062	0.785363231
2674533	2.193601362	-1.768398746	0.785504865
2674553	2.193503113	-1.768515274	0.785405205
2674573	2.193579217	-1.768422708	0.785243264
2674593	2.193699707	-1.768327515	0.785556152
2674613	2.193651497	-1.768322567	0.78566156
2674633	2.193561681	-1.768369895	0.785669046
2674653	2.193539215	-1.768546829	0.785352684
2674673	2.193563994	-1.768431081	0.785496449
2674693	2.193404053	-1.768511475	0.785463135
2674713	2.193436825	-1.768449283	0.785450698
2674733	2.193551801	-1.768370254	0.785372645
2674753	2.193621857	-1.768352127	0.785475487
2674773	2.193609002	-1.768320284	0.785554497
2674793	2.193597412	-1.768311279	0.785397949
2674813	2.193659485	-1.768382599	0.785405353
2674833	2.193648251	-1.768301198	0.785553556
2674853	2.193602753	-1.768386871	0.785477173
2674873	2.193550838	-1.768434685	0.785401141
2674893	2.193635742	-1.768378174	0.785362183
2674913	2.193625847	-1.768352676	0.785552002
2674933	2.193519919	-1.768388866	0.785466308
2674953	2.193604156	-1.768374146	0.78541893
2674973	2.193640567	-1.768372652	0.785489897
2674993	2.193733398	-1.768320312	0.785399719
2675013	2.193630285	-1.768400348	0.785466966
2675033	2.193578886	-1.768388923	0.785460686
2675053	2.19357605	-1.76842247	0.785415314
2675073	2.19349832	-1.768441176	0.785435403
2675093	2.19361499	-1.768297119	0.785489624
2675113	2.193588078	-1.768394797	0.78538371
2675133	2.193632928	-1.768341819	0.785349387
2675153	2.193571991	-1.768357773	0.785467461
2675173	2.193532614	-1.768360294	0.785520476
2675193	2.193488525	-1.768370239	0.785501282
2675213	2.193640022	-1.768396901	0.785400132
2675233	2.193695657	-1.768246381	0.785485294
2675253	2.193694885	-1.768347183	0.785365158
2675273	2.193637753	-1.768441083	0.785371065
2675293	2.193604248	-1.768366455	0.785361633
2675313	2.193582634	-1.768460851	0.785378343
2675333	2.193676442	-1.768369909	0.785507285
2675353	2.193645844	-1.768332489	0.78539991
2675373	2.193568834	-1.768365716	0.785312637
2675393	2.193614014	-1.76846582	0.78536969
2675413	2.193614057	-1.768403141	0.785404401
2675433	2.193604492	-1.768492468	0.7853805
2675453	2.193567261	-1.768414002	0.785364075
2675473	2.193561265	-1.76838855	0.785374526
2675493	2.193533203	-1.768423584	0.785374695
2675513	2.193576043	-1.768465971	0.785335352
2675533	2.193599193	-1.768437478	0.785348489
2675553	2.193607972	-1.768397644	0.785450257
2675573	2.193609562	-1.768451366	0.785392507
2675593	2.193563965	-1.768453003	0.785394226
2675613	2.193653349	-1.76834393	0.785533224
2675633	2.193632109	-1.768293277	0.785461688
2675653	2.193794525	-1.768393021	0.785089699
2675673	2.193639936	-1.768424115	0.785287461
2675693	2.193616699	-1.768355713	0.785597656
2675713	2.193832419	-1.768386869	0.785155675
2675733	2.193574334	-1.768428589	0.785360624
2675753	2.193566955	-1.768428513	0.785321358
2675773	2.193667107	-1.768370778	0.785400272
2675793	2.193530029	-1.768320923	0.785471863
2675813	2.193519675	-1.768439015	0.785438441
2675833	2.193571088	-1.768454389	0.785385344
2675853	2.193606201	-1.768450668	0.785409401
2675873	2.193586655	-1.768383251	0.78544779
2675893	2.193665039	-1.768420654	0.785449646
2675913	2.193659094	-1.768499785	0.785327805
2675933	2.193654225	-1.768455243	0.785336236
2675953	2.193600281	-1.76842749	0.78539962
2675973	2.193551945	-1.768478437	0.78543192
2675993	2.193625	-1.768473755	0.785309937
2676013	2.193568905	-1.768468326	0.785330039
2676033	2.193565932	-1.768504258	0.785387534
2676053	2.193558716	-1.768443344	0.785419853
