2673373	8.807999611	2.773999929	5.897999763	4.081999779	3.362999916	7.938000202	7.289999962	3.010999918
2673393	8.812000275	2.77699995	5.936999798	4.096000195	3.384000063	7.870999813	7.256999969	2.997999907
2673413	8.788999557	2.688999891	5.926000118	4.089000225	3.377000093	7.931000233	7.222000122	3.108999968
2673433	8.805000305	2.765000105	5.90500021	4.072999954	3.394999981	7.880000114	7.294000149	3.052999973
2673453	8.862999916	2.763000011	5.916999817	4.096000195	3.381000042	7.916999817	7.262000084	3.073999882
2673473	8.812000275	2.713999987	5.93900013	4.081999779	3.362999916	7.856999874	7.342999935	3.036999941
2673493	8.784000397	2.73300004	5.958000183	4.078000069	3.369999886	7.907999992	7.277999878	3.035000086
2673513	8.817000389	2.726000071	5.926000118	4.078000069	3.36500001	7.866000175	7.262000084	3.104000092
2673533	8.852000237	2.749000072	5.895999908	4.054999828	3.377000093	7.913000107	7.342999935	3.065000057
2673553	8.833000183	2.779000044	5.926000118	4.107999802	3.391000032	7.906000137	7.256999969	3.069000006
2673573	8.793999672	2.746999979	5.941999912	4.129000187	3.385999918	7.928999901	7.277999878	2.976999998
2673593	8.831000328	2.765000105	5.975999832	4.06099987	3.325999975	7.906000137	7.339000225	3.098999977
2673613	8.845000267	2.773999929	5.914000034	4.081999779	3.392999887	7.901000023	7.303999901	3.046000004
2673633	8.833000183	2.727999926	5.926000118	4.107999802	3.381000042	7.901000023	7.263999939	3.072000027
2673653	8.835000038	2.734999895	5.953000069	4.09800005	3.385999918	7.916999817	7.25	3.028000116
2673673	8.854000092	2.750999928	5.954999924	4.085000038	3.407000065	7.920000076	7.298999786	3.072000027
2673693	8.859000206	2.769999981	5.946000099	4.079999924	3.392999887	7.866000175	7.270999908	3.101999998
2673713	8.798000336	2.723999977	5.912000179	4.114999771	3.36500001	7.920000076	7.31799984	3.088000059
2673733	8.821000099	2.734999895	5.967000008	4.074999809	3.400000095	7.892000198	7.252999783	3.059999943
2673753	8.831000328	2.723999977	5.978000164	4.093999863	3.391000032	7.920000076	7.284999847	3.002000093
2673773	8.842000008	2.753999949	5.912000179	4.093999863	3.388000011	7.899000168	7.324999809	3.073999882
2673793	8.81000042	2.760999918	5.907999992	4.117000103	3.388000011	7.931000233	7.255000114	3.051000118
2673813	8.847000122	2.756000042	5.922999859	4.081999779	3.378999949	7.868999958	7.276000023	3.065000057
2673833	8.828000069	2.723999977	5.958000183	4.071000099	3.371999979	7.907999992	7.303999901	3.039000034
2673853	8.793999672	2.727999926	5.929999828	4.085000038	3.332999945	7.881999969	7.291999817	3.048000097
2673873	8.80300045	2.723999977	5.948999882	4.079999924	3.368000031	7.938000202	7.243000031	3.039000034
2673893	8.779999733	2.742000103	5.929999828	4.118999958	3.407000065	7.894000053	7.241000175	3.127000093
2673913	8.80300045	2.757999897	5.934999943	4.081999779	3.385999918	7.927000046	7.313000202	3.069000006
2673933	8.779999733	2.711999893	5.943999767	4.072999954	3.415999889	7.873000145	7.241000175	3.039000034
2673953	8.812000275	2.773999929	5.926000118	4.110000134	3.388000011	7.906000137	7.301000118	3.005000114
2673973	8.826000214	2.769999981	5.901000023	4.110000134	3.35800004	7.881999969	7.28000021	3.108999968
2673993	8.800999641	2.749000072	5.943999767	4.100999832	3.361000061	7.940999985	7.320000172	3.073999882
2674013	8.80300045	2.796999931	5.946000099	4.079999924	3.369999886	7.888999939	7.262000084	3.075999975
2674033	8.819000244	2.77699995	5.922999859	4.111999989	3.348999977	7.920000076	7.269000053	3.017999887
2674053	8.800999641	2.743999958	5.936999798	4.092000008	3.36500001	7.887000084	7.328999996	3.046000004
2674073	8.842000008	2.78399992	5.926000118	4.085000038	3.378999949	7.906000137	7.303999901	3.078999996
2674093	8.81400013	2.77699995	5.946000099	4.081999779	3.35800004	7.923999786	7.243000031	3.065000057
2674113	8.812000275	2.76699996	5.926000118	4.111999989	3.36500001	7.881999969	7.296999931	3.036999941
2674133	8.800999641	2.769999981	5.914000034	4.072999954	3.391000032	7.921999931	7.262000084	3.010999918
2674153	8.817000389	2.779000044	5.927999973	4.117000103	3.346999884	7.855000019	7.303999901	3.115999937
2674173	8.80300045	2.769999981	5.960000038	4.065999985	3.385999918	7.928999901	7.255000114	3.052999973
2674193	8.800999641	2.806999922	5.941999912	4.100999832	3.369999886	7.880000114	7.320000172	3.072000027
2674213	8.784000397	2.753999949	5.922999859	4.131000042	3.377000093	7.914999962	7.255000114	3.028000116
2674233	8.819000244	2.789999962	5.948999882	4.124000072	3.381000042	7.881999969	7.298999786	3.095000029
2674253	8.793999672	2.802000046	5.968999863	4.078000069	3.375	7.931000233	7.267000198	3.052999973
2674273	8.781999588	2.757999897	5.927999973	4.096000195	3.351000071	7.866000175	7.31099987	3.111000061
2674293	8.791000366	2.760999918	5.902999878	4.085000038	3.36500001	7.921999931	7.252999783	3.017999887
2674313	8.805000305	2.809000015	5.941999912	4.096000195	3.371999979	7.870999813	7.262000084	2.970000029
2674333	8.798000336	2.760999918	5.958000183	4.065999985	3.354000092	7.927000046	7.335999966	3.058000088
2674353	8.788999557	2.760999918	5.943999767	4.110000134	3.391000032	7.880000114	7.303999901	3.08100009
2674373	8.795999527	2.713999987	5.909999847	4.09800005	3.339999914	7.928999901	7.296999931	3.066999912
2674393	8.817000389	2.750999928	5.936999798	4.071000099	3.35800004	7.880000114	7.294000149	2.971999884
2674413	8.817000389	2.769999981	5.968999863	4.092000008	3.400000095	7.914999962	7.248000145	3.065000057
2674433	8.81000042	2.713999987	5.922999859	4.132999897	3.378999949	7.885000229	7.245999813	3.059999943
2674453	8.793999672	2.756000042	5.93900013	4.092000008	3.346999884	7.916999817	7.282999992	3.119999886
2674473	8.835000038	2.753999949	5.914000034	4.135000229	3.362999916	7.914999962	7.215000153	3.036999941
2674493	8.800999641	2.772000074	5.953000069	4.078000069	3.375	7.895999908	7.298999786	3.009000063
2674513	8.791000366	2.720999956	5.948999882	4.086999893	3.342000008	7.916999817	7.238999844	3.095000029
2674533	8.777000427	2.760999918	5.936999798	4.114999771	3.355999947	7.885000229	7.306000233	3.069000006
2674553	8.831000328	2.73300004	5.909999847	4.086999893	3.362999916	7.93599987	7.245999813	3.062000036
2674573	8.807999611	2.710000038	5.936999798	4.079999924	3.351000071	7.880000114	7.294000149	3.036999941
2674593	8.781999588	2.763000011	5.951000214	4.09800005	3.35800004	7.909999847	7.262000084	3.073999882
2674613	8.751999855	2.763000011	5.936999798	4.06400013	3.400000095	7.888999939	7.243000031	3.023000002
